time,Channel A Last (V),Channel B Last (V)
1681200189,1.024,0.118
1681200189,1.025,0.105
1681200189,1.024,0.102
1681200189,1.029,0.112
1681200190,1.027,0.104
1681200190,1.025,0.127
1681200190,1.025,0.109
1681200190,1.028,0.112
1681200190,1.026,0.095
1681200190,1.025,0.105
1681200190,1.026,0.109
1681200190,1.027,0.105
1681200190,1.025,0.106
1681200190,1.025,0.101
1681200190,1.025,0.109
1681200190,1.023,0.108
1681200190,1.027,0.089
1681200190,1.024,0.106
1681200190,1.028,0.091
1681200190,1.024,0.099
1681200190,1.025,0.111
1681200190,1.024,0.101
1681200190,1.024,0.105
1681200190,1.023,0.108
1681200191,1.025,0.099
1681200191,1.025,0.1
1681200191,1.027,0.113
1681200191,1.028,0.105
1681200191,1.026,0.112
1681200191,1.025,0.106
1681200191,1.025,0.103
1681200191,1.027,0.103
1681200191,1.025,0.104
1681200191,1.024,0.102
1681200191,1.028,0.104
1681200191,1.024,0.101
1681200191,1.023,0.104
1681200191,1.027,0.103
1681200191,1.023,0.102
1681200191,1.025,0.101
1681200191,1.026,0.102
1681200191,1.025,0.104
1681200191,1.026,0.103
1681200191,1.024,0.102
1681200192,1.026,0.098
1681200192,1.026,0.097
1681200192,1.023,0.11
1681200192,1.026,0.106
1681200192,1.025,0.101
1681200192,1.024,0.103
1681200192,1.025,0.106
1681200192,1.027,0.107
1681200192,1.025,0.103
1681200192,1.026,0.106
1681200192,1.023,0.096
1681200192,1.026,0.109
1681200192,1.024,0.108
1681200192,1.025,0.097
1681200192,1.024,0.102
1681200192,1.027,0.101
1681200192,1.024,0.1
1681200192,1.022,0.101
1681200192,1.024,0.101
1681200192,1.026,0.108
1681200193,1.023,0.107
1681200193,1.024,0.104
1681200193,1.023,0.097
1681200193,1.025,0.093
1681200193,1.024,0.101
1681200193,1.021,0.111
1681200193,1.024,0.105
1681200193,1.027,0.107
1681200193,1.024,0.106
1681200193,1.027,0.097
1681200193,1.026,0.1
1681200193,1.023,0.104
1681200193,1.026,0.104
1681200193,1.025,0.107
1681200193,1.024,0.107
1681200193,1.026,0.106
1681200193,1.025,0.112
1681200193,1.025,0.099
1681200193,1.024,0.101
1681200193,1.027,0.1
1681200194,1.025,0.107
1681200194,1.024,0.1
1681200194,1.025,0.109
1681200194,1.025,0.086
1681200194,1.025,0.109
1681200194,1.025,0.034
1681200194,1.026,0.097
1681200194,1.029,0.099
1681200194,1.026,0.107
1681200194,1.024,0.104
1681200194,1.026,0.102
1681200194,1.021,0.097
1681200194,1.029,0.108
1681200194,1.023,0.102
1681200194,1.027,0.094
1681200194,1.026,0.113
1681200194,1.025,0.1
1681200194,1.025,0.103
1681200194,1.025,0.101
1681200194,1.025,0.097
1681200195,1.026,0.099
1681200195,1.024,0.101
1681200195,1.027,0.099
1681200195,1.026,0.101
1681200195,1.023,0.108
1681200195,1.021,0.105
1681200195,1.024,0.102
1681200195,1.025,0.103
1681200195,1.025,0.103
1681200195,1.025,0.108
1681200195,1.024,0.101
1681200195,1.022,0.102
1681200195,1.027,0.1
1681200195,1.023,0.098
1681200195,1.027,0.102
1681200195,1.025,0.1
1681200195,1.026,0.102
1681200195,1.025,0.1
1681200195,1.027,0.107
1681200195,1.026,0.105
1681200196,1.027,0.107
1681200196,1.024,0.101
1681200196,1.025,0.11
1681200196,1.025,0.114
1681200196,1.027,0.099
1681200196,1.026,0.101
1681200196,1.029,0.097
1681200196,1.025,0.113
1681200196,1.026,0.101
1681200196,1.032,0.099
1681200196,1.025,0.099
1681200196,1.026,0.106
1681200196,1.028,0.098
1681200196,1.027,0.109
1681200196,1.029,0.094
1681200196,1.023,0.111
1681200196,1.024,0.092
1681200196,1.024,0.108
1681200196,1.746,0.108
1681200196,2.46,0.105
1681200197,2.461,0.101
1681200197,2.465,0.106
1681200197,2.464,0.104
1681200197,2.463,0.103
1681200197,2.463,0.105
1681200197,2.463,0.096
1681200197,2.462,0.092
1681200197,2.465,0.099
1681200197,2.458,0.108
1681200197,2.46,0.104
1681200197,2.268,0.094
1681200197,1.024,0.105
1681200197,1.024,0.102
1681200197,1.023,0.103
1681200197,1.025,0.1
1681200197,1.022,0.097
1681200197,1.022,0.1
1681200197,1.023,0.098
1681200197,1.027,2.999
1681200197,1.026,8.183
1681200198,1.025,8.174
1681200198,1.025,8.182
1681200198,1.025,8.191
1681200198,1.028,8.191
1681200198,1.027,8.198
1681200198,1.024,8.193
1681200198,1.024,8.202
1681200198,1.026,8.209
1681200198,1.027,0.764
1681200198,1.028,0.111
1681200198,1.022,0.091
1681200198,1.024,0.114
1681200198,1.025,0.107
1681200198,1.026,0.102
1681200198,1.025,0.11
1681200198,1.024,0.09
1681200198,1.025,0.102
1681200198,1.022,0.102
1681200198,1.024,0.114
1681200198,1.025,0.102
1681200199,1.028,0.111
1681200199,1.026,0.11
1681200199,1.028,0.123
1681200199,1.027,0.124
1681200199,1.03,0.112
1681200199,1.026,0.078
1681200199,1.023,0.103
1681200199,1.021,0.067
1681200199,1.026,0.149
1681200199,1.026,0.059
1681200199,1.024,0.105
1681200199,1.026,0.11
1681200199,1.026,0.084
1681200199,1.027,0.149
1681200199,1.025,0.078
1681200199,1.022,0.088
1681200199,1.025,0.086
1681200199,1.024,0.116
1681200199,1.027,0.106
1681200199,1.026,0.083
1681200200,1.027,0.12
1681200200,1.024,0.084
1681200200,1.023,0.119
1681200200,1.025,0.105
1681200200,1.03,0.102
1681200200,1.026,0.131
1681200200,1.028,0.111
1681200200,1.027,0.112
1681200200,1.023,0.053
1681200200,1.026,0.109
1681200200,1.027,0.084
1681200200,1.023,0.108
1681200200,1.022,0.113
1681200200,1.026,0.037
1681200200,1.022,0.125
1681200200,1.025,0.123
1681200200,1.022,0.116
1681200200,1.024,0.073
1681200200,1.027,0.108
1681200200,1.025,0.103
1681200201,1.027,0.089
1681200201,1.028,0.137
1681200201,1.029,0.151
1681200201,1.03,0.153
1681200201,1.025,0.113
1681200201,1.026,0.08
1681200201,1.023,0.094
1681200201,1.025,0.068
1681200201,1.025,0.073
1681200201,1.026,0.075
1681200201,1.027,0.102
1681200201,1.03,0.085
1681200201,1.027,0.133
1681200201,1.028,0.066
1681200201,1.024,0.097
1681200201,1.025,0.044
1681200201,1.025,0.096
1681200201,1.023,0.043
1681200201,1.028,0.122
1681200201,1.025,0.089
1681200202,1.028,0.112
1681200202,1.025,0.133
1681200202,1.025,0.083
1681200202,1.025,0.095
1681200202,1.027,0.103
1681200202,1.028,0.128
1681200202,1.022,0.093
1681200202,1.025,0.121
1681200202,1.024,0.12
1681200202,1.025,0.133
1681200202,1.024,0.101
1681200202,1.027,0.085
1681200202,1.027,0.111
1681200202,1.025,0.098
1681200202,1.027,0.104
1681200202,1.027,0.104
1681200202,1.022,0.114
1681200202,1.026,0.087
1681200202,1.028,0.079
1681200202,1.024,0.118
1681200203,1.027,0.108
1681200203,1.024,0.12
1681200203,1.026,0.126
1681200203,1.024,0.103
1681200203,1.02,0.1
1681200203,1.025,0.11
1681200203,1.025,0.115
1681200203,1.025,0.111
1681200203,1.024,0.115
1681200203,1.025,0.106
1681200203,1.027,0.107
1681200203,1.028,0.104
1681200203,1.027,0.111
1681200203,1.027,0.104
1681200203,1.024,0.102
1681200203,1.026,0.107
1681200203,1.027,0.107
1681200203,1.022,0.111
1681200203,1.025,0.108
1681200203,1.023,0.099
1681200204,1.026,0.099
1681200204,1.023,0.097
1681200204,1.024,0.106
1681200204,1.024,0.111
1681200204,1.029,0.102
1681200204,1.026,0.1
1681200204,1.027,0.096
1681200204,1.027,0.105
1681200204,1.025,0.102
1681200204,1.026,0.108
1681200204,1.023,0.108
1681200204,1.026,0.099
1681200204,1.025,0.1
1681200204,1.027,0.11
1681200204,1.027,0.107
1681200204,1.028,0.105
1681200204,1.027,0.099
1681200204,1.026,0.101
1681200204,1.028,0.105
1681200204,1.03,0.101
1681200205,1.024,0.095
1681200205,1.024,0.104
1681200205,1.027,0.107
1681200205,1.025,0.104
1681200205,1.023,0.099
1681200205,1.026,0.087
1681200205,1.024,0.103
1681200205,1.026,0.1
1681200205,1.025,0.106
1681200205,1.027,0.103
1681200205,1.026,0.1
1681200205,1.022,0.106
1681200205,1.026,0.105
1681200205,1.028,0.103
1681200205,1.025,0.1
1681200205,1.026,0.101
1681200205,1.026,0.104
1681200205,1.024,0.098
1681200205,1.025,0.105
1681200205,1.023,0.099
1681200206,1.027,0.096
1681200206,1.024,0.099
1681200206,1.028,0.099
1681200206,1.023,0.102
1681200206,1.026,0.096
1681200206,1.026,0.101
1681200206,1.027,0.096
1681200206,1.026,0.098
1681200206,1.026,0.098
1681200206,1.022,0.106
1681200206,1.024,0.095
1681200206,1.025,0.098
1681200206,1.025,0.103
1681200206,1.024,0.106
1681200206,1.026,0.103
1681200206,1.024,0.101
1681200206,1.022,0.102
1681200206,1.023,0.097
1681200206,1.027,0.1
1681200206,1.025,0.113
1681200207,1.025,0.105
1681200207,1.028,0.098
1681200207,1.025,0.103
1681200207,1.021,0.105
1681200207,1.023,0.101
1681200207,1.029,0.1
1681200207,1.026,0.109
1681200207,1.024,0.106
1681200207,1.027,0.101
1681200207,1.024,0.1
1681200207,1.024,0.109
1681200207,1.025,0.107
1681200207,1.028,0.104
1681200207,1.026,0.107
1681200207,1.027,0.103
1681200207,1.025,0.106
1681200207,1.026,0.109
1681200207,1.029,0.095
1681200207,1.023,0.104
1681200207,1.027,0.106
1681200208,1.027,0.102
1681200208,1.025,0.099
1681200208,1.027,0.104
1681200208,1.027,0.099
1681200208,1.024,0.11
1681200208,1.025,0.108
1681200208,1.027,0.109
1681200208,1.025,0.096
1681200208,1.026,0.104
1681200208,1.026,0.107
1681200208,1.026,0.101
1681200208,1.023,0.1
1681200208,1.027,0.102
1681200208,1.026,0.101
1681200208,1.024,0.099
1681200208,1.025,0.106
1681200208,1.026,0.102
1681200208,1.024,0.105
1681200208,1.027,0.092
1681200208,1.024,0.108
1681200209,1.026,0.104
1681200209,1.026,0.1
1681200209,1.027,0.103
1681200209,1.023,0.107
1681200209,1.026,0.096
1681200209,1.024,0.097
1681200209,1.026,0.096
1681200209,1.024,0.088
1681200209,1.024,0.099
1681200209,1.024,0.096
1681200209,1.025,0.103
1681200209,1.023,0.091
1681200209,1.025,0.097
1681200209,1.026,0.102
1681200209,1.027,0.1
1681200209,1.024,0.106
1681200209,1.026,0.096
1681200209,1.025,0.105
1681200209,1.022,0.1
1681200209,1.025,0.097
1681200210,1.026,0.107
1681200210,1.026,0.101
1681200210,1.027,0.1
1681200210,1.024,0.098
1681200210,1.024,0.101
1681200210,1.026,0.107
1681200210,1.026,0.105
1681200210,1.024,0.095
1681200210,1.026,0.098
1681200210,1.025,0.101
1681200210,1.023,0.102
1681200210,1.022,0.102
1681200210,1.026,0.107
1681200210,1.023,0.096
1681200210,1.026,0.104
1681200210,1.024,0.1
1681200210,1.024,0.102
1681200210,1.024,0.099
1681200210,1.021,0.098
1681200210,1.025,0.085
1681200211,1.026,0.125
1681200211,1.028,0.099
1681200211,1.025,0.089
1681200211,1.024,0.071
1681200211,1.025,0.085
1681200211,1.026,0.1
1681200211,1.03,0.099
1681200211,1.024,0.126
1681200211,1.026,0.083
1681200211,1.025,0.112
1681200211,1.022,0.092
1681200211,1.024,0.121
1681200211,1.026,0.117
1681200211,1.024,0.11
1681200211,1.024,0.096
1681200211,1.025,0.103
1681200211,1.024,0.08
1681200211,1.024,0.12
1681200211,1.025,0.105
1681200211,1.023,0.091
1681200212,1.022,0.083
1681200212,1.023,0.091
1681200212,1.025,0.088
1681200212,1.024,0.081
1681200212,1.027,0.114
1681200212,1.028,0.13
1681200212,1.026,0.131
1681200212,1.024,0.06
1681200212,1.026,0.101
1681200212,1.023,0.111
1681200212,1.027,0.144
1681200212,1.023,0.098
1681200212,1.026,0.121
1681200212,1.026,0.138
1681200212,1.027,0.091
1681200212,1.027,0.14
1681200212,1.023,0.105
1681200212,1.024,0.084
1681200212,1.025,0.099
1681200212,1.028,0.106
1681200213,1.026,0.066
1681200213,1.023,0.091
1681200213,1.025,0.081
1681200213,1.026,0.112
1681200213,1.03,0.164
1681200213,1.025,0.088
1681200213,1.022,0.104
1681200213,1.027,0.125
1681200213,1.026,0.056
1681200213,1.021,0.071
1681200213,1.026,0.108
1681200213,1.026,0.094
1681200213,1.026,0.137
1681200213,1.02,0.084
1681200213,1.023,0.101
1681200213,1.025,0.109
1681200213,1.029,0.122
1681200213,1.029,0.104
1681200213,1.026,0.126
1681200213,1.026,0.152
1681200214,1.026,0.119
1681200214,1.021,0.067
1681200214,1.025,0.107
1681200214,1.027,0.132
1681200214,1.024,0.103
1681200214,1.028,0.148
1681200214,1.021,0.039
1681200214,1.025,0.132
1681200214,1.027,0.121
1681200214,1.025,0.059
1681200214,1.024,0.066
1681200214,1.026,0.113
1681200214,1.023,0.054
1681200214,1.024,0.049
1681200214,1.022,0.06
1681200214,1.026,0.12
1681200214,1.025,0.125
1681200214,1.027,0.09
1681200214,1.024,0.109
1681200214,1.03,0.109
1681200215,1.025,0.093
1681200215,1.027,0.106
1681200215,1.026,0.119
1681200215,1.026,0.074
1681200215,1.027,0.098
1681200215,1.031,0.088
1681200215,1.028,0.103
1681200215,1.026,0.099
1681200215,1.025,0.111
1681200215,1.024,0.092
1681200215,1.026,0.114
1681200215,1.63,0.097
1681200215,2.462,0.1
1681200215,2.459,0.101
1681200215,2.46,0.077
1681200215,2.459,0.09
1681200215,2.459,0.105
1681200215,2.461,0.097
1681200215,2.461,0.089
1681200215,2.464,0.091
1681200216,2.46,0.118
1681200216,2.46,0.097
1681200216,1.168,0.109
1681200216,1.026,0.114
1681200216,1.025,0.105
1681200216,1.026,0.106
1681200216,1.027,0.095
1681200216,1.026,0.095
1681200216,1.023,0.107
1681200216,1.027,0.107
1681200216,1.025,0.411
1681200216,1.025,8.127
1681200216,1.028,8.107
1681200216,1.023,8.164
1681200216,1.026,8.127
1681200216,1.026,8.173
1681200216,1.024,8.144
1681200216,2.462,8.155
1681200216,2.459,8.172
1681200216,2.461,5.075
1681200217,2.462,0.105
1681200217,2.461,0.098
1681200217,2.46,0.109
1681200217,2.459,0.108
1681200217,2.459,0.105
1681200217,2.459,0.109
1681200217,2.455,0.099
1681200217,2.462,0.099
1681200217,2.457,0.092
1681200217,1.885,0.101
1681200217,1.023,0.099
1681200217,1.023,0.104
1681200217,1.023,0.1
1681200217,1.022,0.103
1681200217,1.023,0.102
1681200217,1.026,0.1
1681200217,1.023,0.585
1681200217,1.024,8.179
1681200217,1.025,8.182
1681200217,1.023,8.178
1681200218,1.027,8.183
1681200218,1.021,8.2
1681200218,1.024,8.19
1681200218,1.023,8.187
1681200218,1.025,8.188
1681200218,1.026,8.179
1681200218,1.024,8.194
1681200218,1.024,0.103
1681200218,1.027,0.099
1681200218,1.023,0.102
1681200218,1.024,0.111
1681200218,1.024,0.1
1681200218,1.025,0.102
1681200218,1.026,0.103
1681200218,1.02,0.099
1681200218,1.022,0.103
1681200218,1.025,0.104
1681200218,1.023,0.101
1681200218,1.024,0.099
1681200218,1.024,0.107
1681200219,1.022,0.089
1681200219,1.025,0.102
1681200219,1.02,0.102
1681200219,1.026,0.106
1681200219,1.025,0.093
1681200219,1.023,0.098
1681200219,1.023,0.103
1681200219,1.044,0.147
1681200219,1.024,0.102
1681200219,1.023,0.103
1681200219,1.024,0.099
1681200219,1.026,0.104
1681200219,1.028,0.107
1681200219,1.022,0.105
1681200219,1.026,0.108
1681200219,1.024,0.101
1681200219,1.023,0.112
1681200219,1.023,0.085
1681200219,1.027,0.13
1681200219,1.022,0.1
1681200220,1.023,0.097
1681200220,1.023,0.104
1681200220,1.025,0.1
1681200220,1.026,0.089
1681200220,1.025,0.1
1681200220,1.023,0.101
1681200220,1.021,0.111
1681200220,1.019,0.094
1681200220,1.02,0.103
1681200220,1.023,0.097
1681200220,1.021,0.094
1681200220,1.023,0.109
1681200220,1.026,0.109
1681200220,1.026,0.098
1681200220,1.022,0.11
1681200220,1.023,0.102
1681200220,1.022,0.106
1681200220,1.025,0.102
1681200220,1.022,0.101
1681200220,1.026,0.106
1681200221,1.026,0.101
1681200221,1.028,0.096
1681200221,1.024,0.109
1681200221,1.027,0.107
1681200221,1.026,0.097
1681200221,1.024,0.101
1681200221,1.026,0.103
1681200221,1.021,0.1
1681200221,1.022,0.094
1681200221,1.025,0.103
1681200221,1.023,0.097
1681200221,1.026,0.1
1681200221,1.024,0.101
1681200221,1.027,0.099
1681200221,1.024,0.105
1681200221,1.028,0.103
1681200221,1.024,0.1
1681200221,1.023,0.108
1681200221,1.022,0.104
1681200221,1.025,0.09
1681200222,1.022,0.1
1681200222,1.024,0.097
1681200222,1.027,0.106
1681200222,1.021,0.099
1681200222,1.021,0.098
1681200222,1.023,0.105
1681200222,1.025,0.104
1681200222,1.026,0.098
1681200222,1.026,0.097
1681200222,1.026,0.107
1681200222,1.022,0.105
1681200222,1.024,0.096
1681200222,1.022,0.099
1681200222,1.024,0.106
1681200222,1.025,0.1
1681200222,1.023,0.105
1681200222,1.024,0.106
1681200222,1.024,0.101
1681200222,1.021,0.092
1681200222,1.025,0.097
1681200223,1.021,0.107
1681200223,1.021,0.107
1681200223,1.021,0.098
1681200223,1.025,0.096
1681200223,1.023,0.102
1681200223,1.024,0.099
1681200223,1.023,0.099
1681200223,1.024,0.098
1681200223,1.022,0.1
1681200223,1.024,0.099
1681200223,1.024,0.109
1681200223,1.025,0.101
1681200223,1.022,0.1
1681200223,1.022,0.1
1681200223,1.024,0.094
1681200223,1.024,0.102
1681200223,1.021,0.105
1681200223,1.021,0.106
1681200223,1.025,0.108
1681200223,1.029,0.092
1681200224,1.025,0.081
1681200224,1.026,0.108
1681200224,1.025,0.103
1681200224,1.021,0.099
1681200224,1.026,0.062
1681200224,1.026,0.124
1681200224,1.023,0.129
1681200224,1.024,0.112
1681200224,1.024,0.105
1681200224,1.018,0.091
1681200224,1.022,0.084
1681200224,1.024,0.113
1681200224,1.022,0.092
1681200224,1.024,0.105
1681200224,1.024,0.097
1681200224,1.027,0.115
1681200224,1.026,0.133
1681200224,1.025,0.126
1681200224,1.022,0.105
1681200224,1.025,0.102
1681200225,1.022,0.099
1681200225,1.024,0.114
1681200225,1.021,0.111
1681200225,1.023,0.101
1681200225,1.027,0.095
1681200225,1.024,0.094
1681200225,1.026,0.078
1681200225,1.025,0.097
1681200225,1.023,0.14
1681200225,1.025,0.125
1681200225,1.021,0.09
1681200225,1.023,0.1
1681200225,1.023,0.086
1681200225,1.025,0.1
1681200225,1.025,0.097
1681200225,1.021,0.061
1681200225,1.026,0.111
1681200225,1.028,0.106
1681200225,1.024,0.109
1681200225,1.023,0.109
1681200226,1.024,0.115
1681200226,1.026,0.068
1681200226,1.023,0.104
1681200226,1.023,0.086
1681200226,1.026,0.093
1681200226,1.024,0.092
1681200226,1.026,0.121
1681200226,1.025,0.111
1681200226,1.024,0.103
1681200226,1.025,0.089
1681200226,1.024,0.082
1681200226,1.026,0.155
1681200226,1.024,0.062
1681200226,1.024,0.105
1681200226,1.02,0.079
1681200226,1.027,0.085
1681200226,1.023,0.121
1681200226,1.02,0.047
1681200226,1.025,0.071
1681200226,1.021,0.054
1681200227,1.027,0.14
1681200227,1.021,0.086
1681200227,1.028,0.132
1681200227,1.025,0.095
1681200227,1.025,0.122
1681200227,1.023,0.132
1681200227,1.026,0.166
1681200227,1.026,0.117
1681200227,1.029,0.147
1681200227,1.024,0.08
1681200227,1.021,0.103
1681200227,1.026,0.09
1681200227,1.02,0.09
1681200227,1.025,0.105
1681200227,1.021,0.124
1681200227,1.024,0.121
1681200227,1.024,0.08
1681200227,1.024,0.14
1681200227,1.025,0.125
1681200227,1.023,0.129
1681200228,1.024,0.098
1681200228,1.022,0.11
1681200228,1.023,0.12
1681200228,1.024,0.1
1681200228,1.027,0.103
1681200228,1.025,0.09
1681200228,1.031,0.112
1681200228,1.026,0.105
1681200228,1.02,0.086
1681200228,1.025,0.094
1681200228,1.025,0.111
1681200228,1.026,0.091
1681200228,1.024,0.094
1681200228,1.024,0.097
1681200228,1.02,0.089
1681200228,1.023,0.112
1681200228,1.024,0.091
1681200228,1.021,0.099
1681200228,1.026,0.106
1681200228,1.025,0.097
1681200229,1.025,0.106
1681200229,1.026,0.089
1681200229,1.023,0.09
1681200229,1.024,0.113
1681200229,1.025,0.101
1681200229,1.024,0.104
1681200229,1.026,0.104
1681200229,1.023,0.094
1681200229,1.025,0.097
1681200229,1.025,0.103
1681200229,1.025,0.099
1681200229,1.023,0.107
1681200229,1.025,0.1
1681200229,1.026,0.093
1681200229,1.022,0.104
1681200229,1.025,0.106
1681200229,1.025,0.096
1681200229,1.025,0.094
1681200229,1.022,0.091
1681200229,1.023,0.099
1681200230,1.025,0.101
1681200230,1.025,0.104
1681200230,1.025,0.101
1681200230,1.024,0.1
1681200230,1.028,0.1
1681200230,1.021,0.103
1681200230,1.025,0.099
1681200230,1.023,0.092
1681200230,1.023,0.1
1681200230,1.025,0.095
1681200230,1.025,0.105
1681200230,1.019,0.092
1681200230,1.023,0.102
1681200230,1.024,0.101
1681200230,1.023,0.109
1681200230,1.024,0.094
1681200230,1.02,0.109
1681200230,1.022,0.104
1681200230,1.024,0.105
1681200230,1.023,0.1
1681200231,1.023,0.095
1681200231,1.024,0.102
1681200231,1.024,0.093
1681200231,1.024,0.104
1681200231,1.023,0.103
1681200231,1.026,0.098
1681200231,1.025,0.098
1681200231,1.024,0.093
1681200231,1.024,0.104
1681200231,1.023,0.099
1681200231,1.024,0.107
1681200231,1.028,0.101
1681200231,1.024,0.101
1681200231,1.022,0.097
1681200231,1.022,0.098
1681200231,1.023,0.101
1681200231,1.025,0.092
1681200231,1.025,0.103
1681200231,1.023,0.096
1681200231,1.027,0.101
1681200232,1.026,0.097
1681200232,1.025,0.093
1681200232,1.025,0.093
1681200232,1.025,0.106
1681200232,1.023,0.098
1681200232,1.028,0.107
1681200232,1.022,0.091
1681200232,1.027,0.097
1681200232,1.023,0.097
1681200232,1.027,0.109
1681200232,1.025,0.105
1681200232,1.025,0.093
1681200232,1.028,0.094
1681200232,1.026,0.095
1681200232,1.026,0.105
1681200232,1.022,0.107
1681200232,1.024,0.095
1681200232,1.028,0.109
1681200232,1.024,0.103
1681200232,1.027,0.107
1681200233,1.023,0.099
1681200233,1.028,0.1
1681200233,1.024,0.097
1681200233,1.024,0.096
1681200233,1.026,0.091
1681200233,1.026,0.101
1681200233,1.029,0.1
1681200233,1.026,0.102
1681200233,1.026,0.107
1681200233,1.025,0.096
1681200233,1.025,0.096
1681200233,1.025,0.103
1681200233,1.022,0.102
1681200233,1.025,0.103
1681200233,1.025,0.102
1681200233,1.027,0.102
1681200233,1.027,0.098
1681200233,1.025,0.1
1681200233,1.028,0.106
1681200233,1.024,0.102
1681200234,1.023,0.095
1681200234,1.025,0.104
1681200234,1.028,0.101
1681200234,1.023,0.099
1681200234,1.027,0.094
1681200234,1.027,0.105
1681200234,1.02,0.099
1681200234,1.026,0.108
1681200234,1.027,0.096
1681200234,1.026,0.115
1681200234,1.024,0.102
1681200234,1.024,0.1
1681200234,1.025,0.097
1681200234,1.025,0.094
1681200234,1.026,0.099
